Xã/Phường,Quận/Huyện,Chủ đầu tư,Tên dự án,Loại hình,Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Mặt tiền,Đường vào,Số tầng,Số tòa,Số căn hộ,Hướng nhà,Hướng ban công,Mã lịch sử giá
Nhân Chính,Thanh Xuân,Công ty Đầu tư Xây dựng số 2 Hà Nội,Hà Nội Center Point,"Shophouse, nhà phố thương mại",85.0,35.29411697387695,5.0,4.0,4,2,6.0,20.0,4.0,2.0,435.0,Không có thông tin,Không có thông tin,M
Thượng Đình,Thanh Xuân,Tập đoàn Vingroup,Royal City,"Shophouse, nhà phố thương mại",228.0,129.38597106933594,1.0,2.0,4,3,10.0,60.0,1.0,6.0,4460.0,Đông - Nam,Đông - Nam,M
Dự án Royal City,Thanh Xuân,Tập đoàn Vingroup,Royal City,Bất động sản khác,120.0,75.0,5.0,2.0,4,3,5.0,5.0,,6.0,4460.0,Đông,Nam,M
Mỗ Lao,Hà Đông,CapitaLand Development (Việt Nam),Mulberry Lane,Căn hộ chung cư,356.0,51.96629333496094,6.0,4.0,4,3,Không có thông tin,,,5.0,1478.0,Đông - Nam,Đông - Nam,M
Mỗ Lao,Hà Đông,Công ty CP may Hồ Gươm - HOGARSCO,Hồ Gươm Plaza,Căn hộ chung cư,95.0,52.6315803527832,3.0,2.0,3,3,Không có thông tin,,,3.0,668.0,Đông - Bắc,Tây - Nam,M
Mỗ Lao,Hà Đông,CapitaLand Development (Việt Nam),Mulberry Lane,Căn hộ chung cư,154.0,51.298702239990234,4.0,3.0,4,3,Không có thông tin,,,5.0,1478.0,Đông - Bắc,Đông - Nam,M
La Khê,Hà Đông,Công ty CP Đầu tư Hải Phát,HPC Landmark 105,Căn hộ chung cư,89.7,60.75808334350586,3.0,2.0,4,3,Không có thông tin,,,2.0,,Bắc,Đông - Nam,M
Yết Kiêu,Hà Đông,Công ty CP Đầu tư Sài Gòn - Hà Nội,Samsora Premier,Căn hộ chung cư,81.8,60.51344680786133,3.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,M
La Khê,Hà Đông,Công ty CP Đầu tư Hải Phát,HPC Landmark 105,Căn hộ chung cư,112.4,55.16014099121094,3.0,2.0,4,2,Không có thông tin,,,2.0,,Nam,Bắc,M
Mỗ Lao,Hà Đông,CapitaLand Development (Việt Nam),Mulberry Lane,Căn hộ chung cư,89.6,55.80357360839844,2.0,2.0,4,3,Không có thông tin,,,5.0,1478.0,Đông - Nam,Không có thông tin,M
La Khê,Hà Đông,Công ty CP Đầu tư Hải Phát,HPC Landmark 105,Căn hộ chung cư,133.3,56.0,4.0,2.0,4,3,Không có thông tin,,,2.0,,Nam,Bắc,M
La Khê,Hà Đông,Công ty CP Sông Đà Thăng Long,Khu đô thị Văn Khê,Căn hộ chung cư,88.0,45.45454406738281,3.0,2.0,4,3,Không có thông tin,,,6.0,,Đông - Nam,Đông - Bắc,M
La Khê,Hà Đông,Công ty CP Đầu tư Hải Phát,HPC Landmark 105,Căn hộ chung cư,128.34,50.49088668823242,3.0,2.0,4,3,Không có thông tin,,,2.0,,Đông,Tây - Nam,M
La Khê,Hà Đông,Công ty CP Phát triển Đô thị Quốc tế Việt Nam,Park Kiara,Căn hộ chung cư,82.0,91.46341705322266,2.0,2.0,4,2,Không có thông tin,,,2.0,432.0,Đông,Đông,M
Dương Nội,Hà Đông,Công ty CP Tập đoàn Nam Cường Hà Nội,The Sparks,Căn hộ chung cư,101.0,47.029701232910156,3.0,2.0,4,1,Không có thông tin,,,14.0,,Nam,Bắc,Q
La Khê,Hà Đông,Công ty CP Đầu tư Hải Phát,HPC Landmark 105,Căn hộ chung cư,121.0,49.25619888305664,3.0,3.0,4,4,Không có thông tin,,,2.0,,Tây,Bắc,M
Hà Cầu,Hà Đông,Công ty TNHH Hyundai RNC Hà Tây,Hyundai Hillstate,Căn hộ chung cư,134.0,53.73134231567383,3.0,2.0,4,3,Không có thông tin,,,,,Tây - Bắc,Đông - Bắc,Q
Dương Nội,Hà Đông,Công ty CP Đầu tư và Xây dựng Xuân Mai,Xuân Mai Sparks Tower,Căn hộ chung cư,65.0,50.0,2.0,2.0,4,3,Không có thông tin,,,,,Đông - Bắc,Không có thông tin,Q
La Khê,Hà Đông,Công ty CP Đầu tư Đô thị An Hưng,Khu đô thị mới An Hưng,Căn hộ chung cư,90.0,58.88888931274414,3.0,2.0,4,3,Không có thông tin,,,,,Đông - Nam,Đông - Bắc,N
Dương Nội,Hà Đông,Công ty TNHH Đầu tư Xây dựng và Phát triển Hạ tầng,ICID Complex,Căn hộ chung cư,68.0,52.94117736816406,2.0,2.0,4,4,Không có thông tin,,,2.0,624.0,Đông - Bắc,Đông - Nam,M
Kiến Hưng,Hà Đông,Tập đoàn Mường Thanh,Khu đô thị Thanh Hà Mường Thanh,Căn hộ chung cư,78.0,38.46154022216797,3.0,2.0,1,3,Không có thông tin,,,,,Bắc,Nam,M
Mỗ Lao,Hà Đông,Công ty CP may Hồ Gươm - HOGARSCO,Hồ Gươm Plaza,Căn hộ chung cư,76.0,57.23684310913086,2.0,2.0,4,3,Không có thông tin,,,3.0,668.0,Không có thông tin,Không có thông tin,M
Mỗ Lao,Hà Đông,CapitaLand Development (Việt Nam),Mulberry Lane,Căn hộ chung cư,90.0,43.0,2.0,2.0,4,3,Không có thông tin,,,5.0,1478.0,Nam,Đông - Nam,M
Phú La,Hà Đông,Công ty CP Đầu tư Văn Phú - Invest,Văn Phú Victoria,Căn hộ chung cư,97.0,53.608245849609375,3.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,M
Phúc La,Hà Đông,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,Khu đô thị mới Xa La,Căn hộ chung cư,67.0,43.2835807800293,2.0,2.0,4,3,Không có thông tin,,,10.0,2200.0,Tây - Bắc,Tây - Nam,M
Quang Trung,Hà Đông,Công ty Cổ phần Tập đoàn FLC,FLC Star Tower,Căn hộ chung cư,74.0,54.054054260253906,2.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,M
Hà Cầu,Hà Đông,Công ty CP Đầu tư và Xây dựng Xuân Mai,Xuân Mai Tower - CT2 Tô Hiệu,Căn hộ chung cư,65.0,50.769229888916016,2.0,2.0,4,3,Không có thông tin,,,,,Đông - Nam,Tây - Bắc,Q
Yết Kiêu,Hà Đông,Công ty TSQ Việt Nam,Tòa Tháp Thiên Niên Kỷ - Hatay Millennium,Căn hộ chung cư,54.0,66.66666412353516,2.0,1.0,4,1,Không có thông tin,,,2.0,683.0,Đông - Nam,Tây - Bắc,M
La Khê,Hà Đông,Công ty CP Đầu tư và Kinh doanh Bất động sản Hải Phát (Hải Phát Land),The Pride,Căn hộ chung cư,76.0,49.8684196472168,2.0,2.0,4,3,Không có thông tin,,,,,Tây - Bắc,Đông - Nam,M
Quang Trung,Hà Đông,Công ty TNHH Xây dựng và Thương mại Bình Vượng,Bình Vượng Tower,Căn hộ chung cư,95.0,42.105262756347656,2.0,2.0,4,4,Không có thông tin,,,,,Không có thông tin,Không có thông tin,Q
La Khê,Hà Đông,Công ty CP Đầu tư và Kinh doanh Bất động sản Hải Phát (Hải Phát Land),The Pride,Căn hộ chung cư,75.0,52.0,2.0,2.0,4,1,Không có thông tin,,,,,Không có thông tin,Đông - Nam,M
Kiến Hưng,Hà Đông,Công ty CP Hóa Dầu Quân Đội,Mipec City View,Căn hộ chung cư,68.9,54.42670440673828,2.0,2.0,4,3,Không có thông tin,,,7.0,1564.0,Không có thông tin,Không có thông tin,M
Văn Quán,Hà Đông,Công ty CP Thương mại Hà Tây,Tòa nhà 197 Trần Phú,Căn hộ chung cư,72.0,59.02777862548828,2.0,2.0,4,3,Không có thông tin,,,,,Đông - Nam,Không có thông tin,Q
La Khê,Hà Đông,Công ty CP Đầu tư Hải Phát,HPC Landmark 105,Căn hộ chung cư,107.6,59.014869689941406,3.0,2.0,4,3,Không có thông tin,,,2.0,,Tây,Đông,M
La Khê,Hà Đông,Công ty CP Đầu tư và Kinh doanh Bất động sản Hải Phát (Hải Phát Land),The Pride,Căn hộ chung cư,339.0,45.722713470458984,3.0,3.0,4,3,Không có thông tin,,,,,Tây,Đông - Bắc,M
La Khê,Hà Đông,Công ty CP Đầu tư Hải Phát,HPC Landmark 105,Căn hộ chung cư,108.0,58.88888931274414,3.0,2.0,4,3,Không có thông tin,,,2.0,,Không có thông tin,Không có thông tin,M
Kiến Hưng,Hà Đông,Công ty CP Hóa Dầu Quân Đội,Mipec City View,Căn hộ chung cư,55.0,53.6363639831543,2.0,1.0,4,3,Không có thông tin,,,7.0,1564.0,Tây - Bắc,Đông - Nam,M
Kiến Hưng,Hà Đông,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,Khu đô thị mới Xa La,Căn hộ chung cư,83.3,46.09843826293945,3.0,2.0,4,3,Không có thông tin,,,10.0,2200.0,Không có thông tin,Không có thông tin,M
Phú La,Hà Đông,Công ty CP Đầu tư Văn Phú - Invest,Văn Phú Victoria,Căn hộ chung cư,116.0,50.86206817626953,3.0,2.0,4,3,Không có thông tin,,,,,Tây - Bắc,Đông - Nam,M
La Khê,Hà Đông,Công ty CP Sông Đà Thăng Long,Khu đô thị Văn Khê,Căn hộ chung cư,119.0,39.91596603393555,3.0,2.0,4,1,Không có thông tin,,,6.0,,Không có thông tin,Không có thông tin,M
Mỗ Lao,Hà Đông,CapitaLand Development (Việt Nam),Seasons Avenue,Căn hộ chung cư,75.0,69.33333587646484,2.0,2.0,4,3,Không có thông tin,,,,,Tây - Nam,Đông - Bắc,M
Mỗ Lao,Hà Đông,CapitaLand Development (Việt Nam),Mulberry Lane,Căn hộ chung cư,154.0,45.45454406738281,3.0,3.0,4,3,Không có thông tin,,,5.0,1478.0,Tây - Bắc,Đông - Nam,M
Mỗ Lao,Hà Đông,CapitaLand Development (Việt Nam),Mulberry Lane,Căn hộ chung cư,125.0,57.599998474121094,3.0,2.0,4,3,Không có thông tin,,,5.0,1478.0,Tây - Nam,Đông - Bắc,M
Mỗ Lao,Hà Đông,CapitaLand Development (Việt Nam),Mulberry Lane,Căn hộ chung cư,46.0,65.21739196777344,1.0,1.0,4,3,Không có thông tin,,,5.0,1478.0,Đông - Bắc,Không có thông tin,M
Phú La,Hà Đông,Công ty TNHH Hibrand Việt Nam,La Casta Văn Phú,Căn hộ chung cư,47.3,76.10993957519531,1.0,1.0,4,1,Không có thông tin,,,5.0,,Tây - Bắc,Đông - Nam,M
La Khê,Hà Đông,Công ty CP Đầu tư Hải Phát,HPC Landmark 105,Căn hộ chung cư,121.0,45.45454406738281,3.0,2.0,4,3,Không có thông tin,,,2.0,,Bắc,Đông - Nam,M
Mỗ Lao,Hà Đông,CapitaLand Development (Việt Nam),Mulberry Lane,Căn hộ chung cư,123.0,60.0,3.0,2.0,4,2,Không có thông tin,,,5.0,1478.0,Nam,Đông - Nam,M
La Khê,Hà Đông,Công ty CP Sông Đà Thăng Long,Usilk City,Căn hộ chung cư,88.2,51.020408630371094,2.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,M
Mỗ Lao,Hà Đông,CapitaLand Development (Việt Nam),Mulberry Lane,Căn hộ chung cư,127.0,56.0,4.0,3.0,4,3,Không có thông tin,,,5.0,1478.0,Đông - Nam,Nam,M
Mỗ Lao,Hà Đông,CapitaLand Development (Việt Nam),Seasons Avenue,Căn hộ chung cư,111.0,60.36035919189453,3.0,2.0,4,3,Không có thông tin,,,,,Đông - Nam,Đông - Bắc,M
Phúc La,Hà Đông,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,Khu đô thị mới Xa La,Căn hộ chung cư,70.0,50.71428680419922,2.0,2.0,4,1,Không có thông tin,,,10.0,2200.0,Không có thông tin,Không có thông tin,M
La Khê,Hà Đông,Công ty CP Sông Đà Thăng Long,Usilk City,Căn hộ chung cư,99.2,53.225807189941406,3.0,2.0,4,2,Không có thông tin,,,,,Không có thông tin,Không có thông tin,M
La Khê,Hà Đông,Tổng công ty CP Xuất nhập khẩu và Xây dựng Việt Nam,Khu đô thị mới La Khê,Căn hộ chung cư,53.0,51.88679122924805,2.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,N
Dương Nội,Hà Đông,Công ty CP Đầu tư Văn Phú - Invest,The Terra An Hưng,Căn hộ chung cư,91.0,65.93406677246094,3.0,2.0,4,3,Không có thông tin,,,3.0,1328.0,Không có thông tin,Không có thông tin,M
Phúc La,Hà Đông,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,Khu đô thị mới Xa La,Căn hộ chung cư,63.0,47.93650817871094,2.0,2.0,4,3,Không có thông tin,,,10.0,2200.0,Tây - Bắc,Đông - Nam,M
Mỗ Lao,Hà Đông,CapitaLand Development (Việt Nam),Seasons Avenue,Căn hộ chung cư,76.0,65.78947448730469,2.0,2.0,4,3,Không có thông tin,,,,,Tây - Bắc,Đông - Nam,M
Mỗ Lao,Hà Đông,Công ty TSQ Việt Nam,Làng Việt Kiều Châu Âu Euroland,Căn hộ chung cư,70.0,57.14285659790039,2.0,2.0,4,3,Không có thông tin,,,,530.0,Tây - Nam,Đông - Bắc,M
Kiến Hưng,Hà Đông,Tập đoàn Mường Thanh,Khu đô thị Thanh Hà Mường Thanh,Căn hộ chung cư,70.0,33.14285659790039,2.0,2.0,3,3,Không có thông tin,,,,,Đông - Nam,Tây - Nam,M
Phúc La,Hà Đông,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,Khu đô thị mới Xa La,Căn hộ chung cư,70.0,46.42856979370117,2.0,2.0,4,3,Không có thông tin,,,10.0,2200.0,Đông - Bắc,Đông - Nam,M
La Khê,Hà Đông,Công ty CP Sông Đà Thăng Long,Khu đô thị Văn Khê,Căn hộ chung cư,113.0,38.0,3.0,2.0,4,3,Không có thông tin,,,6.0,,Nam,Nam,M
La Khê,Hà Đông,Công ty CP Đầu tư và Kinh doanh Bất động sản Hải Phát (Hải Phát Land),The Pride,Căn hộ chung cư,74.0,52.702701568603516,2.0,2.0,4,2,Không có thông tin,,,,,Không có thông tin,Không có thông tin,M
Mỗ Lao,Hà Đông,Công ty TSQ Việt Nam,Trung tâm thương mại TSQ,Căn hộ chung cư,122.0,58.196720123291016,3.0,2.0,4,2,Không có thông tin,,,,,Tây - Nam,Đông - Bắc,Q
Văn Quán,Hà Đông,Công ty CP Thương mại Hà Tây,Tòa nhà 197 Trần Phú,Căn hộ chung cư,72.0,57.36111068725586,2.0,2.0,4,3,Không có thông tin,,,,,Đông - Nam,Không có thông tin,Q
La Khê,Hà Đông,Công ty CP Phát triển Đô thị Quốc tế Việt Nam,Park Kiara,Căn hộ chung cư,127.0,106.29920959472656,3.0,2.0,3,2,Không có thông tin,,,2.0,432.0,Tây - Nam,Đông - Bắc,M
Mỗ Lao,Hà Đông,CapitaLand Development (Việt Nam),Mulberry Lane,Căn hộ chung cư,124.0,50.0,3.0,2.0,4,4,Không có thông tin,,,5.0,1478.0,Không có thông tin,Đông - Nam,M
Vạn Phúc,Hà Đông,Công ty CP Bất động sản Hanovid,Goldsilk Complex,Căn hộ chung cư,78.0,56.410255432128906,2.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Đông - Nam,M
Dương Nội,Hà Đông,Công ty CP Đầu tư Văn Phú - Invest,The Terra An Hưng,Căn hộ chung cư,90.0,67.77777862548828,3.0,2.0,4,3,Không có thông tin,,,3.0,1328.0,Tây,Đông - Nam,M
Dương Nội,Hà Đông,Công ty CP Đầu tư Văn Phú - Invest,The Terra An Hưng,Căn hộ chung cư,97.0,67.93814086914062,3.0,2.0,4,4,Không có thông tin,,,3.0,1328.0,Nam,Bắc,M
Kiến Hưng,Hà Đông,Công ty CP Hóa Dầu Quân Đội,Mipec City View,Căn hộ chung cư,68.9,50.072566986083984,2.0,2.0,4,3,Không có thông tin,,,7.0,1564.0,Đông - Bắc,Tây - Nam,M
Yết Kiêu,Hà Đông,Tổng Công ty 319 - Bộ Quốc phòng,Chung cư 16B Nguyễn Thái Học,Căn hộ chung cư,85.5,39.766082763671875,2.0,2.0,3,3,Không có thông tin,,,,,Tây - Bắc,Đông - Nam,N
Mỗ Lao,Hà Đông,CapitaLand Development (Việt Nam),Mulberry Lane,Căn hộ chung cư,154.0,55.19480514526367,3.0,3.0,4,3,Không có thông tin,,,5.0,1478.0,Tây - Bắc,Đông - Nam,M
Dương Nội,Hà Đông,Công ty CP Tập đoàn Nam Cường Hà Nội,Anland LakeView,Căn hộ chung cư,74.0,71.62162017822266,2.0,2.0,4,3,Không có thông tin,,,4.0,,Đông - Nam,Tây - Bắc,Q
Kiến Hưng,Hà Đông,Công ty CP Hóa Dầu Quân Đội,Mipec City View,Căn hộ chung cư,60.0,39.0,2.0,2.0,4,3,Không có thông tin,,,7.0,1564.0,Đông - Nam,Đông - Nam,M
Mỗ Lao,Hà Đông,CapitaLand Development (Việt Nam),Mulberry Lane,Căn hộ chung cư,120.0,58.33333206176758,3.0,2.0,4,3,Không có thông tin,,,5.0,1478.0,Tây - Bắc,Đông - Nam,M
Quang Trung,Hà Đông,Công ty TNHH Xây dựng và Thương mại Bình Vượng,Bình Vượng Tower,Căn hộ chung cư,114.0,42.105262756347656,3.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,Q
Phúc La,Hà Đông,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,Khu đô thị mới Xa La,Căn hộ chung cư,77.0,42.20779037475586,2.0,1.0,4,2,Không có thông tin,,,10.0,2200.0,Đông - Bắc,Tây - Nam,M
Hà Cầu,Hà Đông,Công ty CP Đầu tư và Xây dựng Xuân Mai,Xuân Mai Tower - CT2 Tô Hiệu,Căn hộ chung cư,73.0,54.79452133178711,2.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Đông - Nam,Q
Hà Cầu,Hà Đông,Công ty CP Đầu tư và Xây dựng Xuân Mai,Xuân Mai Tower - CT2 Tô Hiệu,Căn hộ chung cư,73.0,54.79452133178711,2.0,2.0,4,3,Không có thông tin,,,,,Tây - Bắc,Đông - Nam,Q
Tây Mỗ,Nam Từ Liêm,Tập đoàn Vingroup,The Miami,Căn hộ chung cư,48.0,66.66666412353516,1.0,1.0,4,3,Không có thông tin,,,5.0,3000.0,Không có thông tin,Đông,M
La Khê,Hà Đông,Công ty CP Đầu tư và Kinh doanh Bất động sản Hải Phát (Hải Phát Land),The Pride,Căn hộ chung cư,146.0,36.98630142211914,3.0,3.0,4,2,Không có thông tin,,,,,Đông - Nam,Tây - Nam,M
Kiến Hưng,Hà Đông,Công ty CP Đầu tư Phát triển Đô thị Kiến Hưng,Khu nhà ở Hưng Thịnh,Căn hộ chung cư,56.0,42.5,2.0,1.0,4,2,Không có thông tin,,,,,Không có thông tin,Không có thông tin,Q
Phúc La,Hà Đông,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,Khu đô thị mới Xa La,Căn hộ chung cư,75.0,40.66666793823242,2.0,2.0,4,3,Không có thông tin,,,10.0,2200.0,Không có thông tin,Không có thông tin,M
Mỗ Lao,Hà Đông,Công ty CP may Hồ Gươm - HOGARSCO,Hồ Gươm Plaza,Căn hộ chung cư,110.0,55.45454406738281,3.0,2.0,4,2,Không có thông tin,,,3.0,668.0,Tây - Nam,Đông - Bắc,M
Mỗ Lao,Hà Đông,Công ty CP may Hồ Gươm - HOGARSCO,Hồ Gươm Plaza,Căn hộ chung cư,141.0,48.9361686706543,3.0,2.0,4,2,Không có thông tin,,,3.0,668.0,Tây - Nam,Đông - Bắc,M
Văn Quán,Hà Đông,Công ty CP Thương mại Hà Tây,Tòa nhà 197 Trần Phú,Căn hộ chung cư,89.0,51.685394287109375,3.0,2.0,4,1,Không có thông tin,,,,,Tây - Nam,Đông - Bắc,Q
Văn Quán,Hà Đông,Công ty CP Thương mại Hà Tây,Tòa nhà 197 Trần Phú,Căn hộ chung cư,89.0,51.685394287109375,2.0,2.0,4,1,Không có thông tin,,,,,Tây - Nam,Đông - Nam,Q
Mỗ Lao,Hà Đông,CapitaLand Development (Việt Nam),Mulberry Lane,Căn hộ chung cư,117.0,65.64102935791016,3.0,2.0,4,3,Không có thông tin,,,5.0,1478.0,Không có thông tin,Không có thông tin,M
Mỗ Lao,Hà Đông,Công ty CP may Hồ Gươm - HOGARSCO,Hồ Gươm Plaza,Căn hộ chung cư,141.0,46.808509826660156,3.0,2.0,3,3,Không có thông tin,,,3.0,668.0,Không có thông tin,Đông - Bắc,M
Mỗ Lao,Hà Đông,CapitaLand Development (Việt Nam),Seasons Avenue,Căn hộ chung cư,111.4,62.83662414550781,3.0,2.0,4,3,Không có thông tin,,,,,Tây - Bắc,Đông - Nam,M
Mỗ Lao,Hà Đông,CapitaLand Development (Việt Nam),Mulberry Lane,Căn hộ chung cư,121.0,57.85123825073242,3.0,2.0,4,3,Không có thông tin,,,5.0,1478.0,Tây - Bắc,Đông - Nam,M
Mỗ Lao,Hà Đông,CapitaLand Development (Việt Nam),Seasons Avenue,Căn hộ chung cư,115.0,56.5217399597168,3.0,2.0,4,3,Không có thông tin,,,,,Tây - Bắc,Tây - Nam,M
Quang Trung,Hà Đông,Công ty CP tư vấn Thủy Lợi Hà Tây,Tổ hợp chung cư Thủy Lợi Tower,Căn hộ chung cư,94.0,41.27659606933594,2.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,N
La Khê,Hà Đông,Công ty CP Đầu tư Hải Phát,HPC Landmark 105,Căn hộ chung cư,107.0,54.67289733886719,3.0,3.0,4,3,Không có thông tin,,,2.0,,Tây - Bắc,Đông - Nam,M
La Khê,Hà Đông,Công ty CP Đầu tư Hải Phát,HPC Landmark 105,Căn hộ chung cư,76.0,59.21052551269531,2.0,2.0,4,3,Không có thông tin,,,2.0,,Tây - Bắc,Đông - Nam,M
La Khê,Hà Đông,Công ty CP Tập đoàn Nam Cường Hà Nội,Anland Premium,Căn hộ chung cư,85.0,58.82352828979492,3.0,2.0,4,3,Không có thông tin,,,2.0,575.0,Không có thông tin,Đông - Nam,M
Mỗ Lao,Hà Đông,Công ty CP may Hồ Gươm - HOGARSCO,Hồ Gươm Plaza,Căn hộ chung cư,141.0,46.09928894042969,3.0,2.0,4,3,Không có thông tin,,,3.0,668.0,Tây - Bắc,Đông - Nam,M
Yết Kiêu,Hà Đông,Công ty CP Đầu tư Sài Gòn - Hà Nội,Samsora Premier,Căn hộ chung cư,70.0,57.14285659790039,2.0,2.0,4,3,Không có thông tin,,,,,Tây - Bắc,Đông - Nam,M
Yết Kiêu,Hà Đông,Công ty CP Đầu tư Sài Gòn - Hà Nội,Samsora Premier,Căn hộ chung cư,74.0,54.054054260253906,2.0,2.0,4,3,Không có thông tin,,,,,Không có thông tin,Không có thông tin,M
La Khê,Hà Đông,Công ty CP Đầu tư Hải Phát,HPC Landmark 105,Căn hộ chung cư,76.0,55.26315689086914,2.0,2.0,4,3,Không có thông tin,,,2.0,,Không có thông tin,Đông - Nam,M
Mỗ Lao,Hà Đông,CapitaLand Development (Việt Nam),Mulberry Lane,Căn hộ chung cư,154.0,55.19480514526367,3.0,3.0,4,3,Không có thông tin,,,5.0,1478.0,Không có thông tin,Đông - Nam,M
Mỗ Lao,Hà Đông,CapitaLand Development (Việt Nam),Mulberry Lane,Căn hộ chung cư,138.0,50.72463607788086,3.0,2.0,4,3,Không có thông tin,,,5.0,1478.0,Tây - Bắc,Đông - Nam,M
La Khê,Hà Đông,Công ty CP Đầu tư và Kinh doanh Bất động sản Hải Phát (Hải Phát Land),The Pride,Căn hộ chung cư,332.0,35.0,6.0,6.0,4,3,Không có thông tin,,,,,Không có thông tin,Đông - Bắc,M
Dương Nội,Hà Đông,Công ty CP Tập đoàn Nam Cường Hà Nội,The Sparks,Căn hộ chung cư,81.0,48.0,2.0,2.0,4,3,Không có thông tin,,,14.0,,Tây,Đông - Nam,Q
Mỗ Lao,Hà Đông,CapitaLand Development (Việt Nam),Mulberry Lane,Căn hộ chung cư,131.0,47.328243255615234,3.0,2.0,4,3,Không có thông tin,,,5.0,1478.0,Tây - Nam,Đông - Bắc,M
Mỗ Lao,Hà Đông,CapitaLand Development (Việt Nam),Mulberry Lane,Căn hộ chung cư,127.0,46.0,3.0,3.0,4,3,Không có thông tin,,,5.0,1478.0,Tây - Bắc,Đông - Nam,M
Mỗ Lao,Hà Đông,Công ty CP may Hồ Gươm - HOGARSCO,Hồ Gươm Plaza,Căn hộ chung cư,71.0,63.38028335571289,2.0,2.0,3,2,Không có thông tin,,,3.0,668.0,Không có thông tin,Không có thông tin,M
Kiến Hưng,Hà Đông,Tập đoàn Mường Thanh,Khu đô thị Thanh Hà Mường Thanh,Căn hộ chung cư,77.0,34.415584564208984,2.0,2.0,3,3,Không có thông tin,,,,,Bắc,Nam,M
Mỗ Lao,Hà Đông,CapitaLand Development (Việt Nam),Mulberry Lane,Căn hộ chung cư,45.0,66.66666412353516,1.0,1.0,4,3,Không có thông tin,,,5.0,1478.0,Tây - Nam,Đông - Bắc,M
